Number,Species,Plot_Trans_Survey,Time,Plot,Transect,Subplot,Plot_Trans,survey,Date,Observer,Weather,Vegetation,Leaf_Litter,Humidity,Temp,Precip,tpi_100,elev,Slope,Aspect,solar,twi_10,Lat,Long,bearing,Comments
0,NA,8-2-6/16/2012,22:06,8,2,15-20,8-2,1,06/16/2012,JAC,Clear,Dry,Dry,81.6,19,3.823606253,-1.13421630859,859.64904785200,7.09962034225,57.17827606200,164,-5.11971902847,35.58855,-83.363814,trail,
0,NA,8-2-6/16/2012,22:06,8,2,20-25,8-2,1,06/16/2012,JAC,Clear,Dry,Dry,81.6,19,3.823606253,-1.13421630859,859.64904785200,7.09962034225,57.17827606200,164,-5.11971902847,35.58855,-83.363814,trail,
1,PJOR,8-3-6/16/2012,22:06,8,3,0-5,8-3,1,06/16/2012,DJH,Clear,Dry,Dry,81.6,19,3.828941107,-1.65771484375,859.26257324200,8.14830112457,359.19229126000,92,-8.27306747437,35.588627,-83.364057,trail,
1,PJOR,8-3-6/16/2012,22:06,8,3,5-10,8-3,1,06/16/2012,DJH,Clear,Dry,Dry,81.6,19,3.828941107,-1.65771484375,859.26257324200,8.14830112457,359.19229126000,92,-8.27306747437,35.588627,-83.364057,trail,
0,NA,8-3-6/16/2012,22:06,8,3,10-15,8-3,1,06/16/2012,DJH,Clear,Dry,Dry,81.6,19,3.828941107,-1.65771484375,859.26257324200,8.14830112457,359.19229126000,92,-8.27306747437,35.588627,-83.364057,trail,
0,NA,8-3-6/16/2012,22:06,8,3,15-20,8-3,1,06/16/2012,DJH,Clear,Dry,Dry,81.6,19,3.828941107,-1.65771484375,859.26257324200,8.14830112457,359.19229126000,92,-8.27306747437,35.588627,-83.364057,trail,
0,NA,8-3-6/16/2012,22:06,8,3,20-25,8-3,1,06/16/2012,DJH,Clear,Dry,Dry,81.6,19,3.828941107,-1.65771484375,859.26257324200,8.14830112457,359.19229126000,92,-8.27306747437,35.588627,-83.364057,trail,
0,NA,8-4-6/16/2012,22:06,8,4,0-5,8-4,1,06/16/2012,JRM,Clear,Dry,Dry,81.6,19,3.829323292,-0.99285888672,861.63305664100,10.93398094180,32.49349975590,134,-8.51765823364,35.588684,-83.364286,trail,
0,NA,8-4-6/16/2012,22:06,8,4,5-10,8-4,1,06/16/2012,JRM,Clear,Dry,Dry,81.6,19,3.829323292,-0.99285888672,861.63305664100,10.93398094180,32.49349975590,134,-8.51765823364,35.588684,-83.364286,trail,
0,NA,8-4-6/16/2012,22:06,8,4,10-15,8-4,1,06/16/2012,JRM,Clear,Dry,Dry,81.6,19,3.829323292,-0.99285888672,861.63305664100,10.93398094180,32.49349975590,134,-8.51765823364,35.588684,-83.364286,trail,
0,NA,8-4-6/16/2012,22:06,8,4,15-20,8-4,1,06/16/2012,JRM,Clear,Dry,Dry,81.6,19,3.829323292,-0.99285888672,861.63305664100,10.93398094180,32.49349975590,134,-8.51765823364,35.588684,-83.364286,trail,
0,NA,8-4-6/16/2012,22:06,8,4,20-25,8-4,1,06/16/2012,JRM,Clear,Dry,Dry,81.6,19,3.829323292,-0.99285888672,861.63305664100,10.93398094180,32.49349975590,134,-8.51765823364,35.588684,-83.364286,trail,
2,PJOR,8B-1-6/16/2012,22:18,8B,1,15-20,8B-1,1,06/16/2012,WEP,Clear,Dry,Dry,85,19.3,5.371347427,-0.55035400391,871.31286621100,9.21197795868,17.65055084230,109,-4.04874086380,35.587736,-83.36393,trail,
3,PJOR,8B-1-6/16/2012,22:18,8B,1,20-25,8B-1,1,06/16/2012,WEP,Clear,Dry,Dry,85,19.3,5.371347427,-0.55035400391,871.31286621100,9.21197795868,17.65055084230,109,-4.04874086380,35.587736,-83.36393,trail,
0,NA,8B-1-6/16/2012,22:18,8B,1,0-5,8B-1,1,06/16/2012,WEP,Clear,Dry,Dry,85,19.3,5.371347427,-0.55035400391,871.31286621100,9.21197795868,17.65055084230,109,-4.04874086380,35.587736,-83.36393,trail,
0,NA,8B-1-6/16/2012,22:18,8B,1,5-10,8B-1,1,06/16/2012,WEP,Clear,Dry,Dry,85,19.3,5.371347427,-0.55035400391,871.31286621100,9.21197795868,17.65055084230,109,-4.04874086380,35.587736,-83.36393,trail,
0,NA,8B-1-6/16/2012,22:18,8B,1,10-15,8B-1,1,06/16/2012,WEP,Clear,Dry,Dry,85,19.3,5.371347427,-0.55035400391,871.31286621100,9.21197795868,17.65055084230,109,-4.04874086380,35.587736,-83.36393,trail,
0,NA,8B-2-6/16/2012,22:18,8B,2,0-5,8B-2,1,06/16/2012,JAC,Clear,Dry,Dry,85,19.3,5.371347427,0.08404541016,875.71887207000,9.16006660461,19.68766593930,119,-8.18844032288,35.587494,-83.363936,trail,
1,PJOR,8B-2-6/16/2012,22:18,8B,2,5-10,8B-2,1,06/16/2012,JAC,Clear,Dry,Dry,85,19.3,5.371347427,0.08404541016,875.71887207000,9.16006660461,19.68766593930,119,-8.18844032288,35.587494,-83.363936,trail,
1,PJOR,8B-2-6/16/2012,22:18,8B,2,10-15,8B-2,1,06/16/2012,JAC,Clear,Dry,Dry,85,19.3,5.371347427,0.08404541016,875.71887207000,9.16006660461,19.68766593930,119,-8.18844032288,35.587494,-83.363936,trail,
1,PJOR,8B-2-6/16/2012,22:18,8B,2,15-20,8B-2,1,06/16/2012,JAC,Clear,Dry,Dry,85,19.3,5.371347427,0.08404541016,875.71887207000,9.16006660461,19.68766593930,119,-8.18844032288,35.587494,-83.363936,trail,
0,NA,8B-2-6/16/2012,22:18,8B,2,20-25,8B-2,1,06/16/2012,JAC,Clear,Dry,Dry,85,19.3,5.371347427,0.08404541016,875.71887207000,9.16006660461,19.68766593930,119,-8.18844032288,35.587494,-83.363936,trail,
0,NA,8B-3-6/16/2012,22:18,8B,3,0-5,8B-3,1,06/16/2012,DJH,Clear,Dry,Dry,85,19.3,5.371347427,0.87396240234,878.65490722700,11.43211269380,57.40618133540,178,-8.11486148834,35.587268,-83.363961,trail,
2,PJOR,8B-3-6/16/2012,22:18,8B,3,5-10,8B-3,1,06/16/2012,DJH,Clear,Dry,Dry,85,19.3,5.371347427,0.87396240234,878.65490722700,11.43211269380,57.40618133540,178,-8.11486148834,35.587268,-83.363961,trail,
1,PJOR,8B-3-6/16/2012,22:18,8B,3,10-15,8B-3,1,06/16/2012,DJH,Clear,Dry,Dry,85,19.3,5.371347427,0.87396240234,878.65490722700,11.43211269380,57.40618133540,178,-8.11486148834,35.587268,-83.363961,trail,
1,PJOR,8B-3-6/16/2012,22:18,8B,3,15-20,8B-3,1,06/16/2012,DJH,Clear,Dry,Dry,85,19.3,5.371347427,0.87396240234,878.65490722700,11.43211269380,57.40618133540,178,-8.11486148834,35.587268,-83.363961,trail,
0,NA,8B-3-6/16/2012,22:18,8B,3,20-25,8B-3,1,06/16/2012,DJH,Clear,Dry,Dry,85,19.3,5.371347427,0.87396240234,878.65490722700,11.43211269380,57.40618133540,178,-8.11486148834,35.587268,-83.363961,trail,
1,PJOR,8B-4-6/16/2012,22:18,8B,4,0-5,8B-4,1,06/16/2012,JRM,Clear,Dry,Dry,85,19.3,5.371347427,1.12634277344,882.51861572300,14.22550487520,65.99879455570,186,-8.51080894470,35.587088,-83.363984,trail,
0,NA,8B-4-6/16/2012,22:18,8B,4,5-10,8B-4,1,06/16/2012,JRM,Clear,Dry,Dry,85,19.3,5.371347427,1.12634277344,882.51861572300,14.22550487520,65.99879455570,186,-8.51080894470,35.587088,-83.363984,trail,
0,NA,8B-4-6/16/2012,22:18,8B,4,10-15,8B-4,1,06/16/2012,JRM,Clear,Dry,Dry,85,19.3,5.371347427,1.12634277344,882.51861572300,14.22550487520,65.99879455570,186,-8.51080894470,35.587088,-83.363984,trail,
0,NA,8B-4-6/16/2012,22:18,8B,4,15-20,8B-4,1,06/16/2012,JRM,Clear,Dry,Dry,85,19.3,5.371347427,1.12634277344,882.51861572300,14.22550487520,65.99879455570,186,-8.51080894470,35.587088,-83.363984,trail,
0,NA,8B-4-6/16/2012,22:18,8B,4,20-25,8B-4,1,06/16/2012,JRM,Clear,Dry,Dry,85,19.3,5.371347427,1.12634277344,882.51861572300,14.22550487520,65.99879455570,186,-8.51080894470,35.587088,-83.363984,trail,
0,NA,5-3-6/16/2012,22:58,5,3,,5-3,1,06/16/2012,DJH,Clear,Dry,Dry,83.8,19.5,3.88744998,-4.27673339844,767.27941894500,8.99560070038,45.70498657230,165,-6.10610818863,35.575914,-83.342905,220,
1,PJOR,9-1-6/16/2012,21:26,9,1,0-5,9-1,1,06/16/2012,WEP,Clear,Dry,Dry,79.5,19.7,3.829026699,1.22741699219,973.28979492200,15.27123737340,20.62202072140,138,-8.95518016815,35.592164,-83.380279,70,
3,PJOR,9-1-6/16/2012,21:26,9,1,5-10,9-1,1,06/16/2012,WEP,Clear,Dry,Dry,79.5,19.7,3.829026699,1.22741699219,973.28979492200,15.27123737340,20.62202072140,138,-8.95518016815,35.592164,-83.380279,70,
1,EWIL,9-1-6/16/2012,21:26,9,1,10-15,9-1,1,06/16/2012,WEP,Clear,Dry,Dry,79.5,19.7,3.829026699,1.22741699219,973.28979492200,15.27123737340,20.62202072140,138,-8.95518016815,35.592164,-83.380279,70,
1,PJOR,9-1-6/16/2012,21:26,9,1,10-15,9-1,1,06/16/2012,WEP,Clear,Dry,Dry,79.5,19.7,3.829026699,1.22741699219,973.28979492200,15.27123737340,20.62202072140,138,-8.95518016815,35.592164,-83.380279,70,
2,PJOR,9-1-6/16/2012,21:26,9,1,15-20,9-1,1,06/16/2012,WEP,Clear,Dry,Dry,79.5,19.7,3.829026699,1.22741699219,973.28979492200,15.27123737340,20.62202072140,138,-8.95518016815,35.592164,-83.380279,70,
2,PJOR,9-1-6/16/2012,21:26,9,1,20-25,9-1,1,06/16/2012,WEP,Clear,Dry,Dry,79.5,19.7,3.829026699,1.22741699219,973.28979492200,15.27123737340,20.62202072140,138,-8.95518016815,35.592164,-83.380279,70,
1,EWIL,9-2-6/16/2012,21:26,9,2,0-5,9-2,1,06/16/2012,JAC,Clear,Dry,Dry,79.5,19.7,3.829391718,0.23052978516,970.22576904300,15.16941928860,70.64853668210,185,-1.20354759693,35.592137,-83.380176,70,
3,PJOR,9-2-6/16/2012,21:26,9,2,0-5,9-2,1,06/16/2012,JAC,Clear,Dry,Dry,79.5,19.7,3.829391718,0.23052978516,970.22576904300,15.16941928860,70.64853668210,185,-1.20354759693,35.592137,-83.380176,70,
1,EWIL,9-2-6/16/2012,21:26,9,2,5-10,9-2,1,06/16/2012,JAC,Clear,Dry,Dry,79.5,19.7,3.829391718,0.23052978516,970.22576904300,15.16941928860,70.64853668210,185,-1.20354759693,35.592137,-83.380176,70,
4,PJOR,9-2-6/16/2012,21:26,9,2,5-10,9-2,1,06/16/2012,JAC,Clear,Dry,Dry,79.5,19.7,3.829391718,0.23052978516,970.22576904300,15.16941928860,70.64853668210,185,-1.20354759693,35.592137,-83.380176,70,
2,EWIL,9-2-6/16/2012,21:26,9,2,10-15,9-2,1,06/16/2012,JAC,Clear,Dry,Dry,79.5,19.7,3.829391718,0.23052978516,970.22576904300,15.16941928860,70.64853668210,185,-1.20354759693,35.592137,-83.380176,70,
3,PJOR,9-2-6/16/2012,21:26,9,2,10-15,9-2,1,06/16/2012,JAC,Clear,Dry,Dry,79.5,19.7,3.829391718,0.23052978516,970.22576904300,15.16941928860,70.64853668210,185,-1.20354759693,35.592137,-83.380176,70,
1,DOCO,9-2-6/16/2012,21:26,9,2,15-20,9-2,1,06/16/2012,JAC,Clear,Dry,Dry,79.5,19.7,3.829391718,0.23052978516,970.22576904300,15.16941928860,70.64853668210,185,-1.20354759693,35.592137,-83.380176,70,
3,PJOR,9-2-6/16/2012,21:26,9,2,15-20,9-2,1,06/16/2012,JAC,Clear,Dry,Dry,79.5,19.7,3.829391718,0.23052978516,970.22576904300,15.16941928860,70.64853668210,185,-1.20354759693,35.592137,-83.380176,70,
3,PJOR,9-2-6/16/2012,21:26,9,2,20-25,9-2,1,06/16/2012,JAC,Clear,Dry,Dry,79.5,19.7,3.829391718,0.23052978516,970.22576904300,15.16941928860,70.64853668210,185,-1.20354759693,35.592137,-83.380176,70,
3,PJOR,9-3-6/16/2012,21:26,9,3,0-5,9-3,1,06/16/2012,DJH,Clear,Dry,Dry,79.5,19.7,4.137141228,-0.27557373047,968.07745361300,20.22554588320,353.64981079100,75,-9.25626945496,35.592059,-83.379859,70,
0,NA,9-3-6/16/2012,21:26,9,3,5-10,9-3,1,06/16/2012,DJH,Clear,Dry,Dry,79.5,19.7,4.137141228,-0.27557373047,968.07745361300,20.22554588320,353.64981079100,75,-9.25626945496,35.592059,-83.379859,70,
0,NA,9-3-6/16/2012,21:26,9,3,10-15,9-3,1,06/16/2012,DJH,Clear,Dry,Dry,79.5,19.7,4.137141228,-0.27557373047,968.07745361300,20.22554588320,353.64981079100,75,-9.25626945496,35.592059,-83.379859,70,
1,EWIL,9-3-6/16/2012,21:26,9,3,15-20,9-3,1,06/16/2012,DJH,Clear,Dry,Dry,79.5,19.7,4.137141228,-0.27557373047,968.07745361300,20.22554588320,353.64981079100,75,-9.25626945496,35.592059,-83.379859,70,
1,PJOR,9-3-6/16/2012,21:26,9,3,15-20,9-3,1,06/16/2012,DJH,Clear,Dry,Dry,79.5,19.7,4.137141228,-0.27557373047,968.07745361300,20.22554588320,353.64981079100,75,-9.25626945496,35.592059,-83.379859,70,
0,NA,9-3-6/16/2012,21:26,9,3,20-25,9-3,1,06/16/2012,DJH,Clear,Dry,Dry,79.5,19.7,4.137141228,-0.27557373047,968.07745361300,20.22554588320,353.64981079100,75,-9.25626945496,35.592059,-83.379859,70,
1,DIMI,9-4-6/16/2012,21:26,9,4,0-5,9-4,1,06/16/2012,JRM,Clear,Dry,Dry,79.5,19.7,4.137620449,1.24938964844,970.45568847700,12.15424728390,53.80971908570,165,-4.43343257904,35.592018,-83.379756,70,
1,PJOR,9-4-6/16/2012,21:26,9,4,5-10,9-4,1,06/16/2012,JRM,Clear,Dry,Dry,79.5,19.7,4.137620449,1.24938964844,970.45568847700,12.15424728390,53.80971908570,165,-4.43343257904,35.592018,-83.379756,70,
1,DIMI,9-4-6/16/2012,21:26,9,4,10-15,9-4,1,06/16/2012,JRM,Clear,Dry,Dry,79.5,19.7,4.137620449,1.24938964844,970.45568847700,12.15424728390,53.80971908570,165,-4.43343257904,35.592018,-83.379756,70,
3,DOCO,9-4-6/16/2012,21:26,9,4,15-20,9-4,1,06/16/2012,JRM,Clear,Dry,Dry,79.5,19.7,4.137620449,1.24938964844,970.45568847700,12.15424728390,53.80971908570,165,-4.43343257904,35.592018,-83.379756,70,
0,NA,9-4-6/16/2012,21:26,9,4,20-25,9-4,1,06/16/2012,JRM,Clear,Dry,Dry,79.5,19.7,4.137620449,1.24938964844,970.45568847700,12.15424728390,53.80971908570,165,-4.43343257904,35.592018,-83.379756,70,
9,PJOR,10-1-6/15/2012,2:25,10,1,0-5,10-1,1,06/15/2012,WEP,Clear,Dry,Dry,93.4,16.3,0,0.80249023438,1019.19934082000,13.75054645540,108.58528137200,135,-4.67850494385,35.592591,-83.384601,310,
5,PJOR,10-1-6/15/2012,2:25,10,1,5-10,10-1,1,06/15/2012,WEP,Clear,Dry,Dry,93.4,16.3,0,0.80249023438,1019.19934082000,13.75054645540,108.58528137200,135,-4.67850494385,35.592591,-83.384601,310,
1,DWRI,10-1-6/15/2012,2:25,10,1,5-10,10-1,1,06/15/2012,WEP,Clear,Dry,Dry,93.4,16.3,0,0.80249023438,1019.19934082000,13.75054645540,108.58528137200,135,-4.67850494385,35.592591,-83.384601,310,
1,PJOR,10-1-6/15/2012,2:25,10,1,10-15,10-1,1,06/15/2012,WEP,Clear,Dry,Dry,93.4,16.3,0,0.80249023438,1019.19934082000,13.75054645540,108.58528137200,135,-4.67850494385,35.592591,-83.384601,310,
3,PJOR,10-1-6/15/2012,2:25,10,1,15-20,10-1,1,06/15/2012,WEP,Clear,Dry,Dry,93.4,16.3,0,0.80249023438,1019.19934082000,13.75054645540,108.58528137200,135,-4.67850494385,35.592591,-83.384601,310,
1,DWRI,10-1-6/15/2012,2:25,10,1,15-20,10-1,1,06/15/2012,WEP,Clear,Dry,Dry,93.4,16.3,0,0.80249023438,1019.19934082000,13.75054645540,108.58528137200,135,-4.67850494385,35.592591,-83.384601,310,
2,EWIL,10-1-6/15/2012,2:25,10,1,20-25,10-1,1,06/15/2012,WEP,Clear,Dry,Dry,93.4,16.3,0,0.80249023438,1019.19934082000,13.75054645540,108.58528137200,135,-4.67850494385,35.592591,-83.384601,310,
3,PJOR,10-1-6/15/2012,2:25,10,1,20-25,10-1,1,06/15/2012,WEP,Clear,Dry,Dry,93.4,16.3,0,0.80249023438,1019.19934082000,13.75054645540,108.58528137200,135,-4.67850494385,35.592591,-83.384601,310,
1,DWRI,10-1-6/15/2012,2:25,10,1,20-25,10-1,1,06/15/2012,WEP,Clear,Dry,Dry,93.4,16.3,0,0.80249023438,1019.19934082000,13.75054645540,108.58528137200,135,-4.67850494385,35.592591,-83.384601,310,
4,PJOR,10-2-6/15/2012,2:25,10,2,0-5,10-2,1,06/15/2012,JAC,Clear,Dry,Dry,93.4,16.3,0,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
4,PJOR,10-2-6/15/2012,2:25,10,2,5-10,10-2,1,06/15/2012,JAC,Clear,Dry,Dry,93.4,16.3,0,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
7,PJOR,10-2-6/15/2012,2:25,10,2,10-15,10-2,1,06/15/2012,JAC,Clear,Dry,Dry,93.4,16.3,0,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
7,PJOR,10-2-6/15/2012,2:25,10,2,15-20,10-2,1,06/15/2012,JAC,Clear,Dry,Dry,93.4,16.3,0,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
1,DWRI,10-2-6/15/2012,2:25,10,2,15-20,10-2,1,06/15/2012,JAC,Clear,Dry,Dry,93.4,16.3,0,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
6,PJOR,10-2-6/15/2012,2:25,10,2,20-25,10-2,1,06/15/2012,JAC,Clear,Dry,Dry,93.4,16.3,0,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
1,DWRI,10-2-6/15/2012,2:25,10,2,20-25,10-2,1,06/15/2012,JAC,Clear,Dry,Dry,93.4,16.3,0,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
6,PJOR,10-3-6/15/2012,2:25,10,3,0-5,10-3,1,06/15/2012,DJH,Clear,Dry,Dry,93.4,16.3,0,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
1,DWRI,10-3-6/15/2012,2:25,10,3,0-5,10-3,1,06/15/2012,DJH,Clear,Dry,Dry,93.4,16.3,0,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
1,EWIL,10-3-6/15/2012,2:25,10,3,5-10,10-3,1,06/15/2012,DJH,Clear,Dry,Dry,93.4,16.3,0,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
3,PJOR,10-3-6/15/2012,2:25,10,3,5-10,10-3,1,06/15/2012,DJH,Clear,Dry,Dry,93.4,16.3,0,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
1,DWRI,10-3-6/15/2012,2:25,10,3,5-10,10-3,1,06/15/2012,DJH,Clear,Dry,Dry,93.4,16.3,0,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
4,PJOR,10-3-6/15/2012,2:25,10,3,10-15,10-3,1,06/15/2012,DJH,Clear,Dry,Dry,93.4,16.3,0,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
4,PJOR,10-3-6/15/2012,2:25,10,3,15-20,10-3,1,06/15/2012,DJH,Clear,Dry,Dry,93.4,16.3,0,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
4,PJOR,10-3-6/15/2012,2:25,10,3,20-25,10-3,1,06/15/2012,DJH,Clear,Dry,Dry,93.4,16.3,0,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
9,PJOR,10-4-6/15/2012,02:25,10,4,0-5,10-4,1,06/15/2012,JRM,Clear,Damp,Damp,93.4,16.3,0,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592728,-83.38447,310,
4,PJOR,10-4-6/15/2012,02:25,10,4,5-10,10-4,1,06/15/2012,JRM,Clear,Damp,Damp,93.4,16.3,0,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592728,-83.38447,310,
4,PJOR,10-4-6/15/2012,02:25,10,4,10-15,10-4,1,06/15/2012,JRM,Clear,Damp,Damp,93.4,16.3,0,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592728,-83.38447,310,
6,PJOR,10-4-6/15/2012,02:25,10,4,15-20,10-4,1,06/15/2012,JRM,Clear,Damp,Damp,93.4,16.3,0,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592728,-83.38447,310,
7,PJOR,10-4-6/15/2012,02:25,10,4,20-25,10-4,1,06/15/2012,JRM,Clear,Damp,Damp,93.4,16.3,0,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592728,-83.38447,310,
5,PJOR,11-1-6/15/2012,2:03,11,1,0-5,11-1,1,06/15/2012,WEP,Clear,Damp,Damp,90.3,16.8,0,-1.99890136719,1060.22143555000,20.24600982670,34.65067291260,136,-5.32816743851,35.594209,-83.391915,110,
9,PJOR,11-1-6/15/2012,2:03,11,1,5-10,11-1,1,06/15/2012,WEP,Clear,Damp,Damp,90.3,16.8,0,-1.99890136719,1060.22143555000,20.24600982670,34.65067291260,136,-5.32816743851,35.594209,-83.391915,110,
8,PJOR,11-1-6/15/2012,2:03,11,1,10-15,11-1,1,06/15/2012,WEP,Clear,Damp,Damp,90.3,16.8,0,-1.99890136719,1060.22143555000,20.24600982670,34.65067291260,136,-5.32816743851,35.594209,-83.391915,110,
17,PJOR,11-1-6/15/2012,2:03,11,1,15-20,11-1,1,06/15/2012,WEP,Clear,Damp,Damp,90.3,16.8,0,-1.99890136719,1060.22143555000,20.24600982670,34.65067291260,136,-5.32816743851,35.594209,-83.391915,110,
9,PJOR,11-1-6/15/2012,2:03,11,1,20-25,11-1,1,06/15/2012,WEP,Clear,Damp,Damp,90.3,16.8,0,-1.99890136719,1060.22143555000,20.24600982670,34.65067291260,136,-5.32816743851,35.594209,-83.391915,110,
2,PJOR,11-2-6/15/2012,2:03,11,2,0-5,11-2,1,06/15/2012,JAC,Clear,Damp,Damp,90.3,16.8,0,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594149,-83.391929,110,
5,PJOR,11-2-6/15/2012,2:03,11,2,5-10,11-2,1,06/15/2012,JAC,Clear,Damp,Damp,90.3,16.8,0,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594149,-83.391929,110,
6,PJOR,11-2-6/15/2012,2:03,11,2,10-15,11-2,1,06/15/2012,JAC,Clear,Damp,Damp,90.3,16.8,0,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594149,-83.391929,110,
6,PJOR,11-2-6/15/2012,2:03,11,2,15-20,11-2,1,06/15/2012,JAC,Clear,Damp,Damp,90.3,16.8,0,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594149,-83.391929,110,
8,PJOR,11-2-6/15/2012,2:03,11,2,20-25,11-2,1,06/15/2012,JAC,Clear,Damp,Damp,90.3,16.8,0,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594149,-83.391929,110,
4,PJOR,11-3-6/15/2012,2:03,11,3,0-5,11-3,1,06/15/2012,DJH,Clear,Damp,Damp,90.3,16.8,0,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594082,-83.391907,110,
5,PJOR,11-3-6/15/2012,2:03,11,3,5-10,11-3,1,06/15/2012,DJH,Clear,Damp,Damp,90.3,16.8,0,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594082,-83.391907,110,
2,PJOR,11-3-6/15/2012,2:03,11,3,10-15,11-3,1,06/15/2012,DJH,Clear,Damp,Damp,90.3,16.8,0,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594082,-83.391907,110,
1,DWRI,11-3-6/15/2012,2:03,11,3,10-15,11-3,1,06/15/2012,DJH,Clear,Damp,Damp,90.3,16.8,0,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594082,-83.391907,110,
3,PJOR,11-3-6/15/2012,2:03,11,3,15-20,11-3,1,06/15/2012,DJH,Clear,Damp,Damp,90.3,16.8,0,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594082,-83.391907,110,
11,PJOR,11-3-6/15/2012,2:03,11,3,20-25,11-3,1,06/15/2012,DJH,Clear,Damp,Damp,90.3,16.8,0,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594082,-83.391907,110,
1,PTEY,11-3-6/15/2012,2:03,11,3,20-25,11-3,1,06/15/2012,DJH,Clear,Damp,Damp,90.3,16.8,0,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594082,-83.391907,110,
5,PJOR,11-4-6/15/2012,02:03,11,4,0-5,11-4,1,06/15/2012,JRM,Clear,Damp,Damp,90.3,16.8,0,-1.66674804688,1064.65979004000,19.72898292540,46.71785354610,153,-5.26926946640,35.594121,-83.391976,110,
4,PJOR,11-4-6/15/2012,02:03,11,4,5-10,11-4,1,06/15/2012,JRM,Clear,Damp,Damp,90.3,16.8,0,-1.66674804688,1064.65979004000,19.72898292540,46.71785354610,153,-5.26926946640,35.594121,-83.391976,110,
8,PJOR,11-4-6/15/2012,02:03,11,4,10-15,11-4,1,06/15/2012,JRM,Clear,Damp,Damp,90.3,16.8,0,-1.66674804688,1064.65979004000,19.72898292540,46.71785354610,153,-5.26926946640,35.594121,-83.391976,110,
8,PJOR,11-4-6/15/2012,02:03,11,4,15-20,11-4,1,06/15/2012,JRM,Clear,Damp,Damp,90.3,16.8,0,-1.66674804688,1064.65979004000,19.72898292540,46.71785354610,153,-5.26926946640,35.594121,-83.391976,110,
11,PJOR,11-4-6/15/2012,02:03,11,4,20-25,11-4,1,06/15/2012,JRM,Clear,Damp,Damp,90.3,16.8,0,-1.66674804688,1064.65979004000,19.72898292540,46.71785354610,153,-5.26926946640,35.594121,-83.391976,110,
1,DWRI,11-4-6/15/2012,02:03,11,4,20-25,11-4,1,06/15/2012,JRM,Clear,Damp,Damp,90.3,16.8,0,-1.66674804688,1064.65979004000,19.72898292540,46.71785354610,153,-5.26926946640,35.594121,-83.391976,110,
6,PJOR,11-1-6/16/2012,2:03,11,1,0-5,11-1,2,06/16/2012,WEP,Clear,Dry,Dry,83.7,19,4.105921268,-1.99890136719,1060.22143555000,20.24600982670,34.65067291260,136,-5.32816743851,35.594209,-83.391915,110,
